author_id,text,created_at,geo,lang,retweet_count,reply_count,like_count,quote_count,Negative,Neutral,Positive
1189165413256568834,"O teclado foi aprimorado, e a bateria terá duração por toda vida útil do equipamento. O terminal do mesário também passou por modernização: deixou de ter teclado físico e, agora, conta com tela sensível ao toque. https://t.co/7ltTExNHji",2022-08-28 16:28:25+00:00,,pt,0,0,0,0,0.07326521,0.866537,0.06019788
1403333464959729668,@UOLNoticias Aqui é o robô 3.456.281 falando: votarei na urna eletrônica também. #BolsonaroNoPrimeiroTurno,2022-08-28 16:14:31+00:00,,pt,0,0,2,0,0.071500726,0.86038965,0.06810964
1230983326451798017,"Só Brasil, Bangladesh e Butão usam urna eletrônica sem comprovante do voto impresso https://t.co/dkMcC1tixq",2022-08-28 16:11:13+00:00,,pt,0,0,2,0,0.06754313,0.87223697,0.060219955
967553995454713856,@LuizCor24841840 Se o TSE colocar uma URNA eletrônica na garupa de uma moto. O Bolsonaro ganha em primeiro turno com mais de 100 milhões de votos. Nem precisa de pesquisa comprada.,2022-08-28 16:00:00+00:00,{'place_id': '68e019afec7d0ba5'},pt,0,0,1,0,0.10397308,0.853546,0.042480852
1557352688765095936,"@YahooGuy7 @Rodrigocpc @RicardoLei3 @Miltonneves @DoraKramer kkkkkk photoshop, os cara inventa desculpinha pra tudo né kkkkkkkkkkk vai dizer que a urna eletrônica não é confiável também? Regredir pro voto impresso? Sem manobra politica não consegue pow kkkkkkkkkkk",2022-08-28 15:56:28+00:00,,pt,0,1,1,0,0.4156553,0.5423223,0.042022496
913782618486960129,"Eleições 2022: urna eletrônica promete ser mais rápida.
👇👇👇 https://t.co/yKVQdke4Ey https://t.co/2rY6WSCZ8M",2022-08-28 15:55:32+00:00,,pt,0,0,0,0,0.08118464,0.8047832,0.11403207
1016847614300606464,Nessa eleição a tecla 2 da urna eletrônica vai desbotar de tanto ser usada. #BolsonaroNoPrimeiroTurno #BolsonaroReeleito,2022-08-28 15:44:28+00:00,{'place_id': 'd3cd0000791f42df'},pt,2,0,4,0,0.08262776,0.8604901,0.056882184
145774400,"O processo eleitoral é nosso: viva-o da forma mais intensa, de forma crítica e democrática. A urna eletrônica é linda. O barulhinho do voto sendo confirmado me fazia querer ir com minha mãe para a fila da eleição e soltar um baixo e alegre gritinho de : uhuu!! Os mesários riam+",2022-08-28 15:30:12+00:00,,pt,0,1,0,0,0.0661182,0.8298063,0.10407547
161145571,"No silêncio frente a frente com a urna eletrônica, eu e minha consciência. Pensar em clicar no 13 já me traria uma dor no coração, seria aprovar tudo de ruim que uma corrupção e descalabros com dinheiro publico causou ao país. Não tenho essa coragem, não dá.",2022-08-28 15:27:08+00:00,,pt,0,0,0,0,0.10904249,0.8244388,0.06651864
1123214465435090944,@Nelmrodrigues https://t.co/7WMlDrskcH,2022-08-28 15:24:39+00:00,,qme,1,0,1,0,0.19920412,0.5736109,0.22718494
1437055890377658371,"@si69043785 Estou apenas me posicionando que do jeito que andam as coisas, anular o voto é correr riscos. Lembrando que na urna eletrônica não existe voto nulo e nunca foi orientado para essa ação e operação. https://t.co/rZbv7CfU7M",2022-08-28 15:14:50+00:00,,pt,0,0,0,0,0.099699214,0.8387328,0.061568018
811783523250094084,"@SabbaEstrela @felipeneto Eu tenho certeza que você vai votar no LULA!!! só está querendo atenção... uma dica pra você, URNA ELETRÔNICA tem 13 teclas",2022-08-28 15:13:09+00:00,,pt,0,0,1,0,0.0849216,0.79425097,0.120827466
1284664594695360512,"Daqui a 35 dias, estarei em frente a bendita urna eletrônica, para:
Presidente: @LulaOficial 13
Senadora: @teresaleitao_ 130
Governadora: @MariliaArraes 77
Deputada Federal: @LianaCirne 1310
Deputada Estadual: @FlaviaHellen_13 13180 https://t.co/I4I4h0eagI",2022-08-28 15:13:09+00:00,,pt,0,1,3,0,0.039699428,0.92363304,0.036667347
884886060005830657,@rsallesmma ROBÔ NÃO VOTA BABACA!! Vai ser no 1turno com urna eletrônica e tudo. E vc prepare-se porque vai entrar em cana pelo tráfico de madeira nobre.,2022-08-28 15:02:09+00:00,,pt,0,0,0,0,0.039600737,0.7603836,0.20001562
1525148300118302720,@Luiz13r Mal vejo a hora do tic TAC final com tirililin da 13 na urna eletrônica.,2022-08-28 14:53:08+00:00,,pt,0,0,1,0,0.06501174,0.8876277,0.047360435
726233014141915136,"Jornal O Impacto

*Ação do TRE do Pará leva urna eletrônica para o Rio Tapajós Shopping*

 ☛ https://t.co/YsnHY3odyN",2022-08-28 14:43:29+00:00,,pt,0,0,0,0,0.025889173,0.8963281,0.0777828
1153810651929874432,"@djlekoficial @hfabiofontana @Rconstantino Concordo com vc. 
E todos q se colocam contra a implementação e evolução na urna eletrônica pra garantir mais segurança nas votações nas eleições fazem parte dos grupos de parasitas q fazem parte tbm dos esquemas de corrupção deste sistema político carcomido!",2022-08-28 14:33:15+00:00,,pt,0,0,2,0,0.09374101,0.8426545,0.0636045
892558693627289600,"@LUIZPATRIOTA39 Acho melhor não irmos votar!
Boicote total a urna eletrônica!",2022-08-28 14:32:39+00:00,,pt,0,0,0,0,0.085763074,0.74148095,0.17275596
1506071903710191618,"É urna eletrônica mesmo?
Isso pode?
@flferronato https://t.co/kzzkVjpKRp",2022-08-28 14:21:27+00:00,,pt,0,0,0,0,0.08821604,0.8718236,0.03996039
59898336,@EulerFink @AfpChecamos Como não? Sem o voto impresso pra conferir teremos que confiar única e exclusivamente na urna eletrônica. Quais países usam urnas como as nossas?,2022-08-28 14:20:45+00:00,,pt,0,1,0,0,0.12422329,0.84076685,0.035009872
1060870389700681728,"Para evitar que robôs de Bolsonaro votem, alunos da USP criam 'trava' em nova urna eletrônica https://t.co/reMPgWSJHx",2022-08-28 14:18:11+00:00,,pt,1,0,9,0,0.10981372,0.85091025,0.039275963
1548509778237763584,@Nelmrodrigues Claro que é urna eletrônica!! O próprio Xandão ta fazendo a descarga kkkkkkk,2022-08-28 14:16:51+00:00,,pt,0,0,0,0,0.06487726,0.7475091,0.18761359
1106452666765504512,"@conexaopolitica ??? Quanto mais se fala em ""urna eletrônica"" que são confiáveis, mais o povo desconfia.",2022-08-28 14:14:45+00:00,,pt,0,0,0,0,0.20141472,0.7641933,0.034391955
1332761317,"@RodrigopVix @Vinilaflame @karlaffalcao Para com essa tua groselha de que sugerir URNA ELETRÔNICA com voto impresso seja descrédito às urnas eletrônicas. Afinal usa a própria urna ELETRÔNICA. O sistema IMPRESSO é usado na MAIORIA dos países com URNA ELETRÔNICA.

Muita gente ""mudou"": https://t.co/soeASOUHbW https://t.co/xL7DdmnHpU",2022-08-28 14:10:20+00:00,,pt,0,0,1,0,0.121438,0.8339408,0.04462116
1432100761710772230,@Alexandra121723 Eleições limpas é o quê? É no dia da votação levar um limpa lustre e limpar a urna eletrônica?,2022-08-28 14:06:31+00:00,,pt,0,0,1,0,0.13732354,0.83106744,0.031608988
1458224180449665026,@PastorMalafaia BEM VAMOS LÁ UM BÊBADO ENTRA DENTRO DA IGREJA TAMBÉM NINGUÉM PODE TIRAR MAIS AS VEZES CHAMA A POLÍCIA AGORA NA URNA ELETRÓNICA O FOTO E SECRETO QUAL O MOTIVO DE TIRAR FOTO NA URNA ELETRÓNICA SERÁ QUE PARA TUMULTUAR A DÚVIDA DAS ELEIÇÕES POIS TEM EMPRESAS QUE O FUNCIONÁRIO NÃO USA,2022-08-28 13:56:03+00:00,,pt,1,0,0,0,0.12873021,0.81352735,0.057742514
1052286547557580800,"NUNCA HOUVE FRAUDE NA URNA ELETRÔNICA‼️

Uma fraude no voto eletrônico dependeria de uma combinação improvável de violações de segurança. E o resultado das eleições pode, sim, passar por auditoria.

Veja o vídeo e compartilhe @uolconfere : https://t.co/dKn2GYP8yB

#ForaBolsonaro https://t.co/jwLuVaNHZK",2022-08-28 13:37:50+00:00,,pt,3,0,3,0,0.24307252,0.71723884,0.03968862
66897911,"Chegando urna eletrônica, sem escolta do exército? Isso pode?
@jairbolsonaro 
@gen_paulosergio 
@FFAABrasil 
@STM_Oficial 
@MPF_PGR https://t.co/9BNWHoPpVT",2022-08-28 13:36:05+00:00,,pt,1,1,2,0,0.097501054,0.86331075,0.03918813
798010922451300356,@emiliomoreno Me lembro de fila TB nas primeiras votações em urna eletrônica. Mesários tinham q organizar as dúvidas das pessoas. Cheguei a votar numa ocasião perto das 19h. Fecharam a porta da escola e quem estava dentro votou. Naquela ocasião as urnas estavam apenas pra gdes cidades em votos,2022-08-28 13:32:51+00:00,,pt,0,0,4,0,0.060821492,0.8827151,0.056463342
805122488929751048,"Sim. Todavia, não acredito nessa arapuca da urna eletrônica. https://t.co/nsrY84WcYH",2022-08-28 13:30:38+00:00,,pt,0,0,0,0,0.14487109,0.8038128,0.051316015
1439971130861817858,"os defensores da fraude.
A nova estratégia é a impressão do voto de papel caindo em uma caixa acoplada a urna eletrônica que poderá posteriormente ser analizada

https://t.co/UILkkgXczV",2022-08-28 13:23:41+00:00,,pt,0,0,0,0,0.13921928,0.8167134,0.044067305
1299462364912332807,Urna eletrônica brasileira!!! https://t.co/F5kqZM9inN,2022-08-28 13:23:30+00:00,{'place_id': '0c0dc9e793332cf9'},pt,0,0,0,0,0.08639679,0.72143036,0.1921728
281721427,"@FlvioEPimentel1 @KleberPerrin @MartaMariadoNa6 @JornalOGlobo Outro detalhe importe é que a urna eletrônica NÃO É CONECTADA NA REDE, quanto menos a rede do TSE. Se existe invasão hacker no TSE, isso pode influenciar muito pouco na segurança das urnas eletrônicas, pois não é ela que está sendo diretamente hackeada.",2022-08-28 13:15:07+00:00,,pt,0,1,0,0,0.10716253,0.8246887,0.06814879
171580002,"O Povo Brasileiro está sendo enganado Sutilmente , o Problema não está na Urna Eletronica o Problema é a sala fechada para a Contagem dos votos, o que Adianta forças Armadas verificar Urnas? e no dia da Apuração quem estara ao lado do Xandão na sala Fechada para a contagem? https://t.co/qYdnDTG4cC",2022-08-28 13:00:28+00:00,,pt,1,0,1,0,0.11030115,0.85201126,0.03768763
3317555339,"Bela série de reportagens mostrando o tamanho do absurdo (e da roubalheira, confessada em alguns casos) que era a apuração nas eleições antes da urna eletrônica https://t.co/kEffxrp9qe",2022-08-28 12:42:20+00:00,,pt,75,6,330,1,0.105616994,0.85883045,0.035552602
1227002396800376832,"Estranho né a galera falar que a direita ataca muito a urna eletrônica, mas cadê o sistema de segurança para provar que a galera tá tendo medo? desse jeito aí até um nóia com 38 pode fazer uma limpa https://t.co/UC8kaHDrUK",2022-08-28 12:38:54+00:00,,pt,0,0,0,0,0.07182611,0.86819273,0.059981145
1466067573854941193,"Urna eletrônica não tem vulnerabilidades, concluem engenheiros da USP @UOLNoticias @UOL https://t.co/SsY1SO1Vjb

TINHA QUE SER DA USP, KKK.",2022-08-28 12:32:47+00:00,,pt,0,0,0,0,0.12515636,0.8302912,0.044552498
131716054,"""Os sargentos Hércules Viana e Ivomar Padre foram acusados em processo na Justiça Eleitoral. Em audiência, foi proposto um acordo e  os policiais concordaram em fazer uma doação de R$ 998,00 a uma instituição de combate ao câncer.""
https://t.co/gGjs3GyMEO
 https://t.co/SR4B5qzy8o",2022-08-28 12:31:58+00:00,,pt,0,0,0,0,0.10287458,0.861855,0.035270497
1193690355507576832,"@DrBrunoGino @LulaOficial Bom dia e ótimo domingo! Vacina no braço, comida no prato e 13 na maravilhosa urna eletrônica!",2022-08-28 12:30:22+00:00,,pt,0,0,1,0,0.01554551,0.65361077,0.3308438
60397084,"@VEJA @Mleitaonetto Que dá orgulho e saber q os grandes países do mundo analisaram nossa sistema através da urna eletrônica e adoraram, todos vão usar!!!",2022-08-28 12:29:22+00:00,,pt,0,0,0,0,0.060743455,0.71370846,0.22554803
39308813,"Pra quem não conheceu, dá uma boa ideia do que era a apuração de uma eleição antes da urna eletrônica. https://t.co/q8jti1HdQZ",2022-08-28 12:26:15+00:00,,pt,12,1,34,1,0.12610735,0.82209605,0.051796608
704351574693421057,"Votar é um ato tão importante que vale a pena praticar antes do grande dia! Treine seu voto pelo simulador de votação criado pela #JustiçaEleitoral 😉 Com ele, você vota exatamente como se estivesse na urna eletrônica: https://t.co/IdwZKoXviO
#TREPB https://t.co/d5oV3oYKlE",2022-08-28 12:22:00+00:00,,pt,0,0,1,0,0.019311486,0.4947198,0.4859687
1445256570292555777,"EU DISSE PARCERIA?
QUANDO SE É.
CÚMPLICES.
SENDO CÚMPLICES É CUMPLICIDADES ENTRE SI, NÃO IMPORTA QUAIS SEJAM OS ÓRGÃOS FEDERAIS OU GOVERNAMENTAIS...
É UMA VERGONHA NACIONAL  https://t.co/RHxN0fWrzL via @BandJornalismo",2022-08-28 12:18:25+00:00,,pt,0,0,0,0,0.12605022,0.8191337,0.054816045
830511105030111232,@FlavioBolsonaro @ASachsida Tem hora q eu penso q vcs foram eleitos pq a urna eletrônica permite fraude. E vcs sabem disso. Não é possível,2022-08-28 12:16:35+00:00,,pt,0,1,0,0,0.13903135,0.8075625,0.053406186
254252247,"@ciro_nogueira Por isso, quando for apertar a tecla da urna eletrônica para confirmar seu voto, verifique se o código que aparece na tela começa com 11.

Se assim for, estará  votando num candidato do mesmo partido do Nogueira e do Lira.",2022-08-28 12:14:57+00:00,,pt,0,1,0,0,0.043226827,0.8988107,0.05796243
1445256570292555777,"O PROBLEMA DO TSE E STF SÃO OS CIENTISTAS E ENGENHEIROS ROBÓTICOS DAS FORÇAS ARMADAS BRASILEIRA, A POLÍCIA FEDERAL QUE CUMPREM ORDENS ILEGAIS, PRISÕES, LEIS ILEGAIS, ESSES PODEM. Estranho.
Que parceria deliciosa de banquete 
STF/PF/TSE https://t.co/RHxN0fWrzL via @BandJornalismo",2022-08-28 12:14:09+00:00,,pt,0,0,0,0,0.091404915,0.8524342,0.056160916
760205857477038080,"@SenadoFederal @TSEjusbr @SenadoFederal @TSEjusbr  vocês são contra a tecnologia? Então porque vamos usar uma urna eletrônica, e porquê vamos usar o e-titulo?
Falta de coerência heim....",2022-08-28 12:13:48+00:00,,pt,0,3,6,0,0.15024503,0.81207556,0.037679512
1561732060783443972,@rodrigopacheco Manipular urna eletrônica pode né? Sei…,2022-08-28 12:03:26+00:00,,pt,0,0,0,0,0.12695856,0.8402229,0.032818533
1445256570292555777,"ESSA EU TINHA QUE COMPARTILHAR.
SERÁ POR QUÊ A POLÍCIA FEDERAL,  CUMPREM ORDENS INSANAS DO STF, TSE ?
AGORA ESTOU VENDO ESTÁ REPORTAGEM.
CONFIANÇA NUNCA MAIS.
Polícia Federal conclui a inspeção dos códigos-fontes da urna eletrônica https://t.co/RHxN0fWrzL via @BandJornalismo",2022-08-28 11:57:46+00:00,,pt,0,0,0,0,0.12387121,0.82086116,0.05526771
1441126840605691911,"@ericlinsg Eu votei 17 em 2018, a pior barbeiragem que eu já pratiquei manipulando a sagrada urna eletrônica. 🤦

Agora eu não seria tão idiota de cometer o mesmo erro de votar no Boizonaro, conhecido internacionalmente como a 22🐮 do Centrão.

Saiam do cercadinho, é libertador! 🌹",2022-08-28 11:55:42+00:00,,pt,0,0,1,0,0.044337455,0.7323749,0.22328752
259268808,"@Lancer11021 Ninguém tem nada contra a urna eletrônica tapir , desde que AUDITÁVEL . Como é difícil entender né ?? TRANSPARÊNCIA!! Onde a esquerda põe a mão , o rastro é de DESTRUIÇÃO!! https://t.co/o7bT08N76P",2022-08-28 11:44:52+00:00,,pt,0,0,0,0,0.15151349,0.7572821,0.09120433
142393421,"Para quem vai votar pela primeira vez ou quer relembrar como fazer no dia da votação, o Tribunal Superior Eleitoral liberou uma página na internet com um simulador de votação na urna eletrônica.

➡ Assista na #GloboNews: https://t.co/bFwcwLpLU9 https://t.co/cqp2UAV3jt",2022-08-28 11:28:26+00:00,,pt,7,31,71,3,0.10595682,0.84234834,0.051694848
12864752,"@ajulysantos Se mesmo com a urna eletrônica o Presidente Bolsonaro consiga se reeleger, vocês que sempre endeusaram essa caixa-preta do TSE, não vão poder abrir a boca para contestar nada.",2022-08-28 11:26:41+00:00,,pt,0,0,0,0,0.119751826,0.824165,0.056083146
431515850,PT humilhado no Nordeste / A nova urna eletrônica do TSE / Moro desmasca... https://t.co/l4tad3IIqO via @YouTube,2022-08-28 11:25:38+00:00,,pt,1,0,2,0,0.054101802,0.90656346,0.039334804
1189168934,"@MarcosARPeixoto Na Alemanha, um pouco mais desenvolvidos que nós, a urna eletrônica foi negada devido a impossibilidade do mais simples alemão ter a certeza de que seu voto fora computado de acordo com sua intenção. Simples assim! Aqui não temos essa certeza.",2022-08-28 11:21:09+00:00,,pt,0,0,0,0,0.090319976,0.7467595,0.16292046
1692579506,"Simulado da Urna Eletrônica - Democracia acima de tudo | Deus do lado de... https://t.co/XNwn9tprzq via @YouTube 

#Eleicoes2022 #eleicao2022 #LulaNo1ºTurno #lula2022",2022-08-28 11:20:45+00:00,,pt,0,0,0,0,0.061561786,0.8786437,0.059794515
377369010,"@Astronomiaum Só tem um candidato
É o Lula
A urna eletrônica que vou votar só tem o número 1 e o 3 
Meu twiter é para bolsominions confirmar fraude.",2022-08-28 11:18:38+00:00,,pt,0,0,3,0,0.07779443,0.8696436,0.052562084
462975729,"O Povo Brasileiro está sendo enganado Sutilmente , o Problema não está na Urna Eletronica o Problema é a sala fechada para a Contagem dos votos, o que Adianta forças Armadas verificar Urnas? e no dia da Apuração quem estara ao lado do Xandão na sala Fechada para a contagem?",2022-08-28 11:16:02+00:00,,pt,0,0,0,0,0.09951023,0.8620563,0.038433388
1251027046249181184,@mllsartori @delucca Até pq tem tudo a ver o teclado do celular de um idoso com uma urna eletrônica...,2022-08-28 11:15:31+00:00,,pt,0,2,10,0,0.073342964,0.88814133,0.038515784
56858982,"Urna eletrônica não tem vulnerabilidades, concluem engenheiros da USP 
@UOLNoticias @UOL
#Eleicoes2022 https://t.co/DSJzHgjszr",2022-08-28 11:07:55+00:00,,pt,0,0,2,0,0.11233923,0.83389336,0.05376752
819712253301755904,"@Matheus10078382 @nuioficial @eulaisgomes Piada é passar quatro falando de ""urna  eletrônica auditável"" e jogando a culpa dos erros nos outros😖 ai é pra se fuder 😖😣🤯",2022-08-28 11:07:27+00:00,,pt,0,0,0,0,0.35286748,0.58948845,0.057644177
1247854533969096710,@Miltonneves Podiam fazer isso em urna eletrônica pro povo não votar em vagabundo ladrão,2022-08-28 10:40:47+00:00,,pt,0,0,0,0,0.06982628,0.8645333,0.065640256
3948268037,@TSEjusbr quero urna eletrônica,2022-08-28 10:23:53+00:00,,pt,0,0,0,0,0.10387165,0.82909155,0.067036696
1520187949501009921,"@kimpaim Podridão dos AB$tinente$. Não pode ser somente um cara… só um sistema podre faz isso.  
Quero só ver quando ele sair da sala com o resultado da “urna eletrônica garantida pelo Barroso e sua vontade própria” depois não adiantará chorar pelo leite derramado",2022-08-28 10:16:56+00:00,,pt,0,0,0,0,0.14939806,0.77790415,0.0726979
171580002,"O Povo Brasileiro está sendo enganado Sutilmente , o Problema não está na Urna Eletronica o Problema é a sala fechada para a Contagem dos votos, o que Adianta forças Armadas verificar Urnas? e no dia da Apuração quem estara ao lado do Xandão na sala Fechada para a contagem? https://t.co/XTiEYeEXiY",2022-08-28 09:57:20+00:00,,pt,0,0,0,0,0.11030115,0.85201126,0.03768763
1550415880928083969,https://t.co/FbLzdEZvz2 https://t.co/GXlL3SIbAz,2022-08-28 09:51:57+00:00,,zxx,0,0,0,0,0.25046787,0.66054904,0.08898308
1562148374006079490,"@Mauro23062532 Pois é!
Tbm não entendo....
A urna eletrônica é tão confiável que , somente, o Brasil utiliza.
🤔🤔🤔🤔🤔🤔",2022-08-28 09:44:54+00:00,,pt,0,1,1,1,0.3859186,0.56690514,0.04717635
1550415880928083969,"De acordo com a Lei nº 9.504/1997, art. 59, § 3º, na urna eletrônica, o eleitor vota na seguinte ordem: deputado federal, deputado estadual ou distrital, senador, governador e presidente da República. https://t.co/6GfIODMISU",2022-08-28 09:40:30+00:00,,pt,0,1,0,0,0.058300328,0.910231,0.03146857
824653465863553025,Como funciona a urna eletr?nica? Como ? o processo de contagem de votos? https://t.co/p5FjUjY0Ej https://t.co/xQAnaWDwN9,2022-08-28 09:39:03+00:00,,pt,0,0,0,0,0.15424986,0.8182437,0.02750632
1519312887889727488,"@VeniltonMatos @kimpaim Está parecendo a discussão da urna eletrônica. Para a Rede Globo basta mostrar a cena pela câmera geral. Para a urna é só acrescentar a merda da impressora e pronto, resolvido. Não compreendo pq, mas me parece q gostam de insuflar a teoria da conspiração.",2022-08-28 09:38:11+00:00,,pt,0,0,0,0,0.086588785,0.83610857,0.07730268
1530581422104272896,"@Nelmrodrigues Pensei ser Fakenews, mas é verdade. Vejam no site:
https://t.co/G7S1CwyOLR",2022-08-28 09:36:04+00:00,,pt,1,0,0,0,0.3884498,0.57647026,0.035080023
2863845050,Dias depois da entrevista do painho e ele ainda no topo do Twitter e sendo o centro de todos os programas de entrevista.  @LulaOficial o melhor. Simples assim.  E o outro? Mi-mi-mi cloroquina mi-mi-mi urna eletrônica  mi-mi-mi  auxílio que acaba em dezembro.,2022-08-28 09:34:43+00:00,,pt,0,0,6,0,0.12788688,0.79349625,0.0786169
1519966455047110656,"@flferronato @UOL Oi, eu sou um robominium que vai botar o 22 na urna eletrônica.",2022-08-28 09:32:13+00:00,,pt,0,0,0,0,0.06148138,0.8536755,0.08484308
1517064831660085249,@UOLNoticias Eu sou robô e estou programando p votar 22 na urna eletrônica...bip...bip,2022-08-28 09:03:09+00:00,,pt,0,0,0,0,0.05846281,0.86419356,0.077343516
27512422,Como funciona a urna eletr?nica? Como ? o processo de contagem de votos? https://t.co/4b2he5gY1N,2022-08-28 07:45:33+00:00,,pt,0,0,0,0,0.1277524,0.84524584,0.027001724
1287521287653535744,Como FUNCIONA um URNA ELETRÔNICA #OQueTemDentro 🔵Manual do Mundo https://t.co/W1eXcipkNT via @YouTube,2022-08-28 07:36:14+00:00,,pt,0,0,0,0,0.04454509,0.90690374,0.048551057
370348197,TSE | Como usar o simulador de votação em urna eletrônica https://t.co/dSsleH1YxL,2022-08-28 07:18:18+00:00,,pt,0,0,0,0,0.056725815,0.8989982,0.044276025
14594980,Como funciona a urna eletrônica? Como é o processo de contagem de votos? https://t.co/bW1sCbL9iQ,2022-08-28 07:06:16+00:00,,pt,1,0,5,0,0.115877226,0.8563186,0.027804188
1318636065549332480,Urna eletrônica é bem melhor de fato que voto impresso,2022-08-28 04:47:47+00:00,,pt,0,1,6,0,0.10073515,0.8351555,0.06410928
989386369,"@kimpaim Vcs tem tanta certeza que vão perder feio essa eleição, que precisam inventar coisa...
Aí depois vão dizer que perderam porque a Globo ajudou, porque a urna eletrônica não presta, etc, etc, etc...",2022-08-28 04:39:58+00:00,,pt,0,0,0,0,0.11180224,0.81871796,0.06947969
261640756,"@Nelmrodrigues Vídeo registrado em Cariacica mostra os equipamentos sendo transportados

Weslei Radavelli | 27/08/2022, 21:51 21:51 h | Atualizado em 27/08/2022, 21:52

https://t.co/VyRYw6LKZ6",2022-08-28 04:37:39+00:00,,pt,22,0,46,2,0.055947997,0.90716517,0.03688671
1307061887339724807,"@ajulysantos Antes ela defendia urna eletrônica com voto impresso, por que mudou? Então vamos de 22, Bolsonaro na cabeça.",2022-08-28 04:27:28+00:00,,pt,0,0,0,0,0.09269432,0.8592321,0.04807354
1557849405599977472,A urna eletrônica brasileira funciona assim. https://t.co/YKF1doMQsv,2022-08-28 04:26:43+00:00,,pt,0,0,1,0,0.11943411,0.8408551,0.03971073
1562237207007883264,@karlakcharla @SilviaFreivel Não precisa ficar mostrando algo que é secreto.Por isso que se deixa o celular em casa pra poder https://t.co/vvkTkqOaqf fosse pra mostrar em quem votou não precisaria da urna eletrônica,2022-08-28 03:27:50+00:00,,pt,0,0,0,0,0.11020055,0.8370038,0.052795667
1263282364844781570,Parece que  Bolsonaro só tá ruim na urna eletrônica?,2022-08-28 03:17:53+00:00,,pt,237,20,1927,8,0.10284311,0.8644946,0.032662354
1531994056045240320,ASMR BARULHO DE URNA ELETRÔNICA VOTANDO NO BOLSONARO,2022-08-28 03:10:50+00:00,,pt,3,0,17,0,0.14523607,0.7822067,0.07255721
1563351293443584000,"@JoaquinTeixeira Porém, os seguidores do Felipe Neto e da Anitta podem muito bem votar no Bolsonaro e ninguém ficará sabendo disso, o voto é secreto. Falar que vai votar em A, B ou C é fácil, lascar o dedão na urna eletrônica é o que está valendo.",2022-08-28 03:04:58+00:00,,pt,0,0,0,0,0.07121715,0.86157155,0.06721123
1529424753118830593,@mfriasoficial @jairbolsonaro Como vai ficar seu nome na urna eletrônica: vai ser Mário Mamata https://t.co/uSheXDrdVj,2022-08-28 02:57:46+00:00,,pt,0,0,1,0,0.03742863,0.90621537,0.056356177
1467209838463791107,ELEIÇÕES! Mick Schumacher foi expulso da sua seção de votação em Cascavel. Testemunhas afirmam que ele tentou jogar CS na Urna Eletrônica.,2022-08-28 02:40:06+00:00,,pt,6,1,61,1,0.089945756,0.8208997,0.08915444
40705060,"@BastosFrna1 Fui mesário por uma eleição e presidente por 4

Urna eletrônica, era possível anular somente um cargo.

O presidente era então instruído de todas as possibilidades.",2022-08-28 02:26:45+00:00,,pt,0,0,0,1,0.07603158,0.84628135,0.07768702
1537220601835933696,@exercitooficial urna eletrônica sendo entregue sem fiscalização????como pode??? https://t.co/Dn6eMzmTp6,2022-08-28 02:26:43+00:00,,pt,0,0,1,0,0.15100355,0.81310654,0.0358899
1205681227,"Gastos com segurança digital devem chegar a US$ 198 bilhões em 2025 https://t.co/yW6FmPtYPJ
A UE2020 custará 985,50 dólares, a unidade. Esse valor, no entanto, é fixo e foi estabelecido dentro da proposta de preço apresentada pela Positivo Tecnologia. https://t.co/m2P0d4ExAa 🫤🥲",2022-08-28 02:21:58+00:00,,pt,0,0,0,0,0.09068077,0.8459041,0.063415065
1473280438462468100,"@OficialJBr @usponline @unicampoficial
Não interessa se a urna eletrônica é segura, todo o SISTEMA ELEITORAL precisa ser seguro com processos transparentes e auditaveis.👇
https://t.co/VxsYRm2q8O",2022-08-28 02:02:54+00:00,,pt,0,0,0,0,0.07862817,0.84860575,0.07276605
4508001587,"@canalCCore2 Talvez muita gente que responda essas pesquisas declare voto à esquerda, por uma questão de aceitação na bolha onde trabalha, mas na hora do vamos ver, no escurinho indevassável da cabine eleitoral, de ante da urna eletrônica, sem impressora, acaba caindo na real. Veja abaixo. https://t.co/N8eFaPkQE6",2022-08-28 01:53:38+00:00,,pt,0,0,0,0,0.06134729,0.85183287,0.08681986
1429428523329069060,"@JosuePatriota Outra idéia boa é não votar na urna eletrônica, porque o mito falou que ela é fraudada.",2022-08-28 01:53:29+00:00,,pt,0,0,1,0,0.32305658,0.6490046,0.027938778
49825011,"Urna eletrônica é segura, atestam USP, Unicamp e UFPE em teste de três meses https://t.co/Qtad5iFbYN",2022-08-28 01:49:20+00:00,,pt,1,1,3,0,0.0649763,0.88737845,0.047645263
1258581485826846721,@PortaldoJose A urna eletrônica,2022-08-28 01:32:44+00:00,{'place_id': '68e019afec7d0ba5'},pt,0,0,0,0,0.09865995,0.8231212,0.07821875
1530020046008885262,"@canalCCore2 A urna é eletrônica.   Kkkkkkkk

Confia.  😈",2022-08-28 01:27:42+00:00,,pt,0,0,0,0,0.020492941,0.5784331,0.401074
1392711613065609222,"@Uramesh96504309 Acabei de fumar uma ervinha, to viajando por uma urna eletronica onde eu aperto o numero 13! Que viagem !",2022-08-28 01:09:20+00:00,,pt,0,1,0,0,0.0305257,0.7060305,0.26344383
37771844,@VladimirAras Desde que começou a urna eletrônica. É uma proibição justa e coerente.,2022-08-28 01:06:30+00:00,,pt,1,0,8,0,0.05554729,0.858874,0.08557884
